flow_type,partner,product,reporter,Trade,Y_2013_IHS,Y_2014_IHS,Y_2015_IHS,Y_2016_IHS,Y_2017_IHS,Y_2018_IHS,Y_2019_IHS,YTD,YTD_2019,YTD_2020,updated_date
QTY,Mexico,Pipe and Tube Products,United States (For Domestic Consumption),IMP,567512.251,777186.23,581120.373,606591.962,872724.164,838238.821,609522.869,Feb,109742.045,130488.114,06APR2020
QTY,Mexico,Semi-Finished Products,United States (For Domestic Consumption),IMP,706922.203,1016694.198,643484.789,621325.375,836824.505,1210243.954,1510892.59,Feb,197748.212,227566.248,06APR2020
QTY,Mexico,Stainless Products,United States (For Domestic Consumption),IMP,85158.1,81804.701,66456.89,76316.34,80178.079,81431.409,47960.82,Feb,9236.224,5977.559,06APR2020
QTY,Malaysia,All Steel Mill Products,United States (For Domestic Consumption),IMP,15408.757,7983.754,35919.933,27977.088,98363.402,53287.698,101118.975,Feb,5815.242,1248.272,06APR2020
QTY,Malaysia,Flat Products,United States (For Domestic Consumption),IMP,0,360.98,3052.095,14715.177,78215.846,40316.545,32789.35,Feb,3991.396,172.269,06APR2020
QTY,Malaysia,Long Products,United States (For Domestic Consumption),IMP,1159.241,646.193,25586.234,1209.736,9648.385,1509.78,47405.805,Feb,353.617,427.843,06APR2020
QTY,Malaysia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,5364.391,6151.832,6108.09,7000.353,5455.102,8980.126,18883.88,Feb,922.333,157.966,06APR2020
QTY,Malaysia,Semi-Finished Products,United States (For Domestic Consumption),IMP,3.926,0,0,123.796,0,5.219,9.49,Feb,0,1.95,06APR2020
QTY,Malaysia,Stainless Products,United States (For Domestic Consumption),IMP,8881.199,824.749,1173.514,4928.026,5044.069,2476.028,2030.45,Feb,547.896,488.244,06APR2020
QTY,Netherlands,All Steel Mill Products,United States (For Domestic Consumption),IMP,654829.451,859978.141,745792.343,664222.66,637094.855,553496.723,498877.37,Feb,60002.233,32790.145,06APR2020
QTY,Netherlands,Flat Products,United States (For Domestic Consumption),IMP,647580.594,851660.786,738795.318,656408.436,589979.967,546269.999,490163.391,Feb,59251.334,31963.895,06APR2020
QTY,Netherlands,Long Products,United States (For Domestic Consumption),IMP,2895.664,3714.403,3303.364,3242.755,2322.451,2352.964,1846.45,Feb,291.342,183.76,06APR2020
QTY,Netherlands,Pipe and Tube Products,United States (For Domestic Consumption),IMP,3835.944,4083.353,3544.791,3852.072,4729.071,2584.534,4938.966,Feb,71.077,610.838,06APR2020
QTY,Netherlands,Semi-Finished Products,United States (For Domestic Consumption),IMP,269.391,308.879,25.475,538.253,39790.812,69.924,6.248,Feb,0.363,0,06APR2020
QTY,Netherlands,Stainless Products,United States (For Domestic Consumption),IMP,247.858,210.72,123.395,181.144,272.554,2219.302,1922.315,Feb,388.117,31.652,06APR2020
QTY,New Zealand,All Steel Mill Products,United States (For Domestic Consumption),IMP,127815.472,107583.408,120444.285,36899.577,46417.866,63081.845,9091.668,Feb,0.39,3710.509,06APR2020
QTY,New Zealand,Flat Products,United States (For Domestic Consumption),IMP,127806.558,107574.778,120435.532,36887.854,46320.479,63078.953,9086.446,Feb,0,3710.047,06APR2020
QTY,New Zealand,Long Products,United States (For Domestic Consumption),IMP,3.952,6.564,5.954,1.927,8.618,0,0,Feb,0,0,06APR2020
QTY,New Zealand,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0,0.435,0.322,4.705,0.341,4.134,Feb,0.142,0.04,06APR2020
QTY,New Zealand,Stainless Products,United States (For Domestic Consumption),IMP,4.962,2.066,2.364,9.474,84.064,2.551,1.088,Feb,0.248,0.422,06APR2020
QTY,Oman,All Steel Mill Products,United States (For Domestic Consumption),IMP,42027.989,62578.819,41999.893,25673.099,43883.032,48762.765,89004.496,Feb,11379.355,9812.475,06APR2020
QTY,Oman,Long Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,0,37482.862,Feb,0,0,06APR2020
QTY,Oman,Pipe and Tube Products,United States (For Domestic Consumption),IMP,42027.989,62578.819,41999.893,25671.04,43874.574,48762.765,51521.634,Feb,11379.355,9812.475,06APR2020
QTY,Oman,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,2.059,8.458,0,0,Feb,0,0,06APR2020
QTY,Other Countries,All Steel Mill Products,United States (For Domestic Consumption),IMP,73211.765,130206.645,109809.222,106803.813,162383.533,130533.193,186256.285,Feb,27693.361,6426.361,06APR2020
QTY,Other Countries,Flat Products,United States (For Domestic Consumption),IMP,17673.087,53473.128,37723.906,49698.229,94148.35,48495.8,45976.287,Feb,3856.823,3291.241,06APR2020
QTY,Other Countries,Long Products,United States (For Domestic Consumption),IMP,13166.002,12366.97,10737.978,22194.035,22343.327,29642.873,86530.772,Feb,11011.003,834.065,06APR2020
QTY,Other Countries,Pipe and Tube Products,United States (For Domestic Consumption),IMP,25034.089,36874.048,46218.784,21934.686,28226.764,45611.007,51047.755,Feb,12468.918,1793.072,06APR2020
QTY,Other Countries,Semi-Finished Products,United States (For Domestic Consumption),IMP,9.814,229.354,644.269,69.067,64.079,42.821,147.42,Feb,2.389,1.211,06APR2020
QTY,Other Countries,Stainless Products,United States (For Domestic Consumption),IMP,17328.773,27263.145,14484.285,12907.796,17601.013,6740.692,2554.051,Feb,354.228,506.772,06APR2020
QTY,Peru,All Steel Mill Products,United States (For Domestic Consumption),IMP,11178.147,48985.939,17634.691,24278.645,48511.817,31840.693,144.77,Feb,0,1.408,06APR2020
QTY,Peru,Flat Products,United States (For Domestic Consumption),IMP,0,6389.654,0,0,0,0,0,Feb,0,0,06APR2020
QTY,Peru,Long Products,United States (For Domestic Consumption),IMP,11178.147,42563.985,17634.691,24278.645,48510.271,31840.693,144.77,Feb,0,1.408,06APR2020
QTY,Peru,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,32.3,0,0,1.266,0,0,Feb,0,0,06APR2020
QTY,Peru,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,0,0.28,0,0,Feb,0,0,06APR2020
QTY,Philippines,All Steel Mill Products,United States (For Domestic Consumption),IMP,97288.653,79163.606,57275.956,16927.339,63008.609,61289.73,46648.434,Feb,20267.311,0.367,06APR2020
QTY,Philippines,Flat Products,United States (For Domestic Consumption),IMP,0,0,0,111.359,1108.951,9.967,0,Feb,0,0,06APR2020
QTY,Philippines,Long Products,United States (For Domestic Consumption),IMP,0,0,0,0.201,12.296,0,0,Feb,0,0,06APR2020
QTY,Philippines,Pipe and Tube Products,United States (For Domestic Consumption),IMP,97285.008,79066.508,56737.165,16437.503,61604.081,61231.647,46646.542,Feb,20266.965,0,06APR2020
QTY,Philippines,Stainless Products,United States (For Domestic Consumption),IMP,3.645,97.098,538.791,378.276,283.281,48.116,1.892,Feb,0.346,0.367,06APR2020
QTY,Portugal,All Steel Mill Products,United States (For Domestic Consumption),IMP,9850.771,15929.848,6262.808,21213.934,133128.515,52508.072,9138.077,Feb,1242.648,948.93,06APR2020
QTY,Portugal,Flat Products,United States (For Domestic Consumption),IMP,0,7.785,103.193,1718.982,2356.912,1007.453,920.149,Feb,43.755,168.278,06APR2020
QTY,Portugal,Long Products,United States (For Domestic Consumption),IMP,6606.111,12194.995,1416.055,4055.159,108549.522,39823.574,42.434,Feb,4.494,4.233,06APR2020
QTY,Portugal,Pipe and Tube Products,United States (For Domestic Consumption),IMP,75.735,0,0,10404.204,14678.296,3282.607,1232.635,Feb,65.051,41.675,06APR2020
QTY,Portugal,Stainless Products,United States (For Domestic Consumption),IMP,3168.925,3727.068,4743.56,5035.589,7543.785,8394.438,6942.859,Feb,1129.348,734.744,06APR2020
QTY,Romania,All Steel Mill Products,United States (For Domestic Consumption),IMP,96920.129,121505.481,84964.673,40336.006,76290.174,248126.007,197738.784,Feb,58065.317,73988.379,06APR2020
QTY,Romania,Flat Products,United States (For Domestic Consumption),IMP,0,2.888,32.28,0,162.601,2162.235,2100.174,Feb,465.785,841.897,06APR2020
QTY,Romania,Long Products,United States (For Domestic Consumption),IMP,216.778,382.524,1117.695,1025.545,11317.505,1023.126,742.082,Feb,203.781,207.437,06APR2020
QTY,Romania,Pipe and Tube Products,United States (For Domestic Consumption),IMP,95166.276,118662.787,81685.695,37214.22,59818.92,75653.789,46422.781,Feb,10166.38,5608.606,06APR2020
QTY,Romania,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,0,0.52,1613.06,167065.091,147192.32,Feb,47049.051,67121.002,06APR2020
QTY,Romania,Stainless Products,United States (For Domestic Consumption),IMP,1537.075,2457.282,2129.003,2095.721,3378.088,2221.766,1281.427,Feb,180.32,209.437,06APR2020
QTY,Serbia,All Steel Mill Products,United States (For Domestic Consumption),IMP,0,0,252.8,8538.539,36424.079,58415.626,18015.324,Feb,6061.9,227.77,06APR2020
QTY,Serbia,Flat Products,United States (For Domestic Consumption),IMP,0,0,252.8,8538.539,36423.49,58414.977,18013.262,Feb,6061.9,227.77,06APR2020
QTY,Serbia,Long Products,United States (For Domestic Consumption),IMP,0,0,0,0,0.589,0.595,0,Feb,0,0,06APR2020
QTY,Serbia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,0,2.062,Feb,0,0,06APR2020
QTY,Serbia,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,0.054,0,Feb,0,0,06APR2020
QTY,Russia,All Steel Mill Products,United States (For Domestic Consumption),IMP,1683558.626,4259339.606,1925830.323,1920983.677,2816018.47,2296770.639,977078.674,Feb,220433.973,145292.978,06APR2020
QTY,Russia,Flat Products,United States (For Domestic Consumption),IMP,35073.204,989670.48,120471.758,30493.852,456085.994,158402.301,24574.767,Feb,204.74,1194.467,06APR2020
QTY,Russia,Long Products,United States (For Domestic Consumption),IMP,27243.367,92909.949,41514.112,162929.739,68563.961,20732.202,15114.05,Feb,225.599,45.282,06APR2020
QTY,Russia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,156033.158,208119.667,168418.478,87739.447,196799.795,281446.359,237500.88,Feb,67531.436,22263.844,06APR2020
QTY,Russia,Semi-Finished Products,United States (For Domestic Consumption),IMP,1463790.289,2968639.51,1595424.975,1639796.13,2093689.168,1835310.452,699308.5,Feb,151891.721,121789.385,06APR2020
QTY,Russia,Stainless Products,United States (For Domestic Consumption),IMP,1418.608,0,1,24.509,879.552,879.325,580.477,Feb,580.477,0,06APR2020
QTY,Saudi Arabia,All Steel Mill Products,United States (For Domestic Consumption),IMP,75183.412,74624.967,101286.847,11896.833,74784.124,76331.897,92033.815,Feb,32423.173,4672.203,06APR2020
QTY,Saudi Arabia,Flat Products,United States (For Domestic Consumption),IMP,0,24307.51,55950.172,0,2453.26,4229.423,5141.198,Feb,505.552,1643.157,06APR2020
QTY,Saudi Arabia,Long Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,0,24.799,Feb,0,0,06APR2020
QTY,Saudi Arabia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,73957.802,49476.318,44516.737,11327.427,71555.254,71160.949,85544.709,Feb,31752.161,2898.002,06APR2020
QTY,Saudi Arabia,Stainless Products,United States (For Domestic Consumption),IMP,1225.61,841.139,819.938,569.406,775.61,941.525,1323.109,Feb,165.46,131.044,06APR2020
QTY,Sweden,All Steel Mill Products,United States (For Domestic Consumption),IMP,244764.326,288718.778,256410.868,281131.701,302591.111,278987.362,202792.15,Feb,31553.834,16489.411,06APR2020
QTY,Sweden,Flat Products,United States (For Domestic Consumption),IMP,162353.632,193756.837,184238.343,215963.81,218730.015,192881.021,147768.447,Feb,21826.268,8047.256,06APR2020
QTY,Sweden,Long Products,United States (For Domestic Consumption),IMP,17740.308,25832.375,23194.875,21202.037,24981.82,27620.067,13340.426,Feb,2378.885,1062.651,06APR2020
QTY,Sweden,Pipe and Tube Products,United States (For Domestic Consumption),IMP,8331.071,6599.102,5157.908,3856.13,4981.158,4760.582,1390.033,Feb,324.069,109.027,06APR2020
QTY,Sweden,Semi-Finished Products,United States (For Domestic Consumption),IMP,41.052,103.835,65.761,111.751,386.072,139.559,10.154,Feb,3.946,0.868,06APR2020
QTY,Sweden,Stainless Products,United States (For Domestic Consumption),IMP,56298.263,62426.629,43753.981,39997.973,53512.046,53586.133,40283.09,Feb,7020.666,7269.609,06APR2020
QTY,Slovenia,All Steel Mill Products,United States (For Domestic Consumption),IMP,16733.625,22331.173,24241.502,22006.766,31070.324,25770.349,23017.185,Feb,3868.723,4244.704,06APR2020
QTY,Slovenia,Flat Products,United States (For Domestic Consumption),IMP,2290.36,3781.077,5239.815,4161.103,9303.36,8347.706,5385.329,Feb,726.762,426.282,06APR2020
QTY,Slovenia,Long Products,United States (For Domestic Consumption),IMP,6902.619,8658.906,9406.781,8883.425,9954.195,7600.117,8357.331,Feb,1447.607,1484.268,06APR2020
QTY,Slovenia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0,1.318,0.913,8.08,16.976,359.943,Feb,3.555,12.061,06APR2020
QTY,Slovenia,Semi-Finished Products,United States (For Domestic Consumption),IMP,735.45,678.73,463.43,269.64,179.279,59.686,33.7,Feb,0,40.62,06APR2020
QTY,Slovenia,Stainless Products,United States (For Domestic Consumption),IMP,6805.196,9212.46,9130.158,8691.685,11625.41,9745.864,8880.882,Feb,1690.799,2281.473,06APR2020
QTY,Slovakia,All Steel Mill Products,United States (For Domestic Consumption),IMP,9344.825,76434.655,6065.589,5940.18,52989.13,29966.292,10032.866,Feb,1709.472,1169.892,06APR2020
QTY,Slovakia,Flat Products,United States (For Domestic Consumption),IMP,13.942,19.004,162.655,2057.552,2451.366,2027.693,1398.373,Feb,58.866,81.21,06APR2020
QTY,Slovakia,Long Products,United States (For Domestic Consumption),IMP,154.2,448.482,1515.956,860.176,1365.144,1456.707,2025.525,Feb,391.406,350.821,06APR2020
QTY,Slovakia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,9142.098,7531.613,4368.236,3007.852,6788.895,6720.922,6535.866,Feb,1223.2,737.861,06APR2020
QTY,Slovakia,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,68387.76,0,0,42349.55,19760.97,72,Feb,36,0,06APR2020
QTY,Slovakia,Stainless Products,United States (For Domestic Consumption),IMP,34.585,47.796,18.742,14.6,34.175,0,1.102,Feb,0,0,06APR2020
QTY,Thailand,All Steel Mill Products,United States (For Domestic Consumption),IMP,96333.311,86333.021,106954.589,140329.229,410467.176,331589.856,277532.898,Feb,61673.692,26020.634,06APR2020
QTY,Thailand,Flat Products,United States (For Domestic Consumption),IMP,1339.048,103.637,4.397,63955.184,193834.875,117145.344,62186.763,Feb,13178.101,1939,06APR2020
QTY,Thailand,Long Products,United States (For Domestic Consumption),IMP,4310.639,5635.93,4720.914,1302.124,1082.513,4078.71,5356.74,Feb,1340.068,615.156,06APR2020
QTY,Thailand,Pipe and Tube Products,United States (For Domestic Consumption),IMP,79482.753,75975.044,99037.042,68700.812,205405.752,206388.13,201455.095,Feb,45671.63,22193.179,06APR2020
QTY,Thailand,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,365.306,0,24.404,18.39,10.514,0,Feb,0,0,06APR2020
QTY,Thailand,Stainless Products,United States (For Domestic Consumption),IMP,11200.871,4253.104,3192.236,6346.705,10125.646,3967.158,8534.3,Feb,1483.893,1273.299,06APR2020
QTY,Turkey,All Steel Mill Products,United States (For Domestic Consumption),IMP,1091836.8,1985243.426,2588035.795,2197307.336,1990295.801,1062298.185,297234.321,Feb,91226.599,112181.47,06APR2020
QTY,Turkey,Flat Products,United States (For Domestic Consumption),IMP,61585.209,480908.084,427132.014,478504.548,739828.751,433287.696,43686.912,Feb,13931.857,1335.645,06APR2020
QTY,Turkey,Long Products,United States (For Domestic Consumption),IMP,735822.61,1179859.386,1798124.807,1510163.367,1025640.181,393353.178,116640.132,Feb,16425.318,99895.76,06APR2020
QTY,Turkey,Pipe and Tube Products,United States (For Domestic Consumption),IMP,294157.652,316654.036,358313.14,201347.942,220955.64,234317.624,135977.068,Feb,60596.341,10931.226,06APR2020
QTY,Turkey,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,0,0,71.79,0,0.196,Feb,0,0,06APR2020
QTY,Turkey,Stainless Products,United States (For Domestic Consumption),IMP,271.329,7821.92,4465.834,7291.479,3799.439,1339.687,930.013,Feb,273.083,18.839,06APR2020
QTY,Taiwan,All Steel Mill Products,United States (For Domestic Consumption),IMP,692882.007,1078178.719,1094672.208,982433.655,1128714.265,974435.472,753264.736,Feb,156977.669,68715.121,06APR2020
QTY,Taiwan,Flat Products,United States (For Domestic Consumption),IMP,436113.267,723494.127,710708.025,595364.826,693926.792,445844.039,302797.994,Feb,52543.793,44611.474,06APR2020
QTY,Taiwan,Long Products,United States (For Domestic Consumption),IMP,29220.373,74821.573,117815.439,180060.281,77601.164,96943.537,52262.236,Feb,12210.977,1962.822,06APR2020
QTY,Taiwan,Pipe and Tube Products,United States (For Domestic Consumption),IMP,129880.957,167030.437,152227.859,96113.831,231353.101,308116.58,300066.482,Feb,74484.574,7867.282,06APR2020
QTY,Taiwan,Semi-Finished Products,United States (For Domestic Consumption),IMP,78.702,61.752,142.106,176.153,93.15,64.147,8.236,Feb,0,3.572,06APR2020
QTY,Taiwan,Stainless Products,United States (For Domestic Consumption),IMP,97588.708,112770.83,113778.779,110718.564,125740.058,123467.169,98129.788,Feb,17738.325,14269.971,06APR2020
QTY,Ukraine,All Steel Mill Products,United States (For Domestic Consumption),IMP,118425.999,110110.038,153570.752,194761.762,241312.657,188902.327,218794.426,Feb,45665.094,5752.453,06APR2020
QTY,Ukraine,Flat Products,United States (For Domestic Consumption),IMP,30.338,5022.966,9751.274,9859.704,62077.462,47725.76,45215.068,Feb,19708.218,0,06APR2020
QTY,Ukraine,Long Products,United States (For Domestic Consumption),IMP,4474.973,22016.312,79055.853,152405.198,101882.91,10222.594,3722.899,Feb,1720.817,140.634,06APR2020
QTY,Ukraine,Pipe and Tube Products,United States (For Domestic Consumption),IMP,109946.927,78065.941,50430.865,30151.483,72999.722,126062.48,162259.174,Feb,23204.449,4597.592,06APR2020
QTY,Ukraine,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,10034.32,0,0,0,290.15,Feb,0,0,06APR2020
QTY,Ukraine,Stainless Products,United States (For Domestic Consumption),IMP,3973.761,5004.819,4298.44,2345.377,4352.563,4891.493,7307.135,Feb,1031.61,1014.227,06APR2020
QTY,Venezuela,All Steel Mill Products,United States (For Domestic Consumption),IMP,42.625,18.905,27531.799,7507.408,4001.223,22791.697,2161.238,Feb,2161.238,0,06APR2020
QTY,Venezuela,Flat Products,United States (For Domestic Consumption),IMP,0,0,27531.799,7507.408,0,19.568,0,Feb,0,0,06APR2020
QTY,Venezuela,Long Products,United States (For Domestic Consumption),IMP,42.625,17.91,0,0,4001.223,22772.129,2161.238,Feb,2161.238,0,06APR2020
QTY,Venezuela,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0.995,0,0,0,0,0,Feb,0,0,06APR2020
QTY,Vietnam,All Steel Mill Products,United States (For Domestic Consumption),IMP,249611.738,139358.468,223305.478,849478.187,679072.805,1007099.379,601689.088,Feb,133364.588,48571.04,06APR2020
QTY,Vietnam,Flat Products,United States (For Domestic Consumption),IMP,436.384,2910.814,83238.088,713238.751,420956.143,782332.94,380498.016,Feb,97494.253,23721.285,06APR2020
QTY,Vietnam,Long Products,United States (For Domestic Consumption),IMP,10291.066,14813.607,16603.734,37444.928,101275.3,60842.752,49518.674,Feb,18956.238,3914.54,06APR2020
QTY,Vietnam,Pipe and Tube Products,United States (For Domestic Consumption),IMP,229852.71,107513.338,110913.075,72798.778,122027.543,136229.882,141582.854,Feb,10870.591,17038.364,06APR2020
QTY,Vietnam,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,18.672,0,0,0,0,Feb,0,0,06APR2020
QTY,Vietnam,Stainless Products,United States (For Domestic Consumption),IMP,9031.578,14120.709,12531.909,25995.73,34813.819,27693.805,30089.544,Feb,6043.506,3896.851,06APR2020
QTY,World,All Steel Mill Products,United States (For Domestic Consumption),IMP,29221782.086,40331232.445,35434640.601,30036116.501,34647458.273,30673694.392,25400748.576,Feb,5368494.001,4239785.399,06APR2020
QTY,World,Flat Products,United States (For Domestic Consumption),IMP,9295308.446,15113699.83,14299373.811,12103479.515,12045031.35,11108176.038,8803311.994,Feb,1615054.943,1392594.18,06APR2020
QTY,World,Long Products,United States (For Domestic Consumption),IMP,5598054.163,6842688.233,7265149.526,6940328.874,6506922.793,4993033.09,4322089.384,Feb,827544.812,670175.711,06APR2020
QTY,World,Pipe and Tube Products,United States (For Domestic Consumption),IMP,6841889.717,7814379.505,6352192.775,4069199.267,7487132.141,6430377.829,5381001.141,Feb,1250625.669,570620.507,06APR2020
QTY,World,Semi-Finished Products,United States (For Domestic Consumption),IMP,6521609.43,9464446.581,6487304.325,6004807.215,7500036.422,7185288.647,6127767.726,Feb,1541453.208,1494668.096,06APR2020
QTY,World,Stainless Products,United States (For Domestic Consumption),IMP,964920.33,1096018.296,1030620.164,918301.63,1108335.567,956818.788,766578.331,Feb,133815.369,111726.905,06APR2020
QTY,South Africa,All Steel Mill Products,United States (For Domestic Consumption),IMP,69429.172,148614.905,167910.44,200035.209,330987.497,199176.412,228081.571,Feb,82411.769,21320.412,06APR2020
QTY,South Africa,Flat Products,United States (For Domestic Consumption),IMP,13824.175,59461.503,74100.004,141379.344,205333.678,105371.639,109728.125,Feb,45113.658,12895.51,06APR2020
QTY,South Africa,Long Products,United States (For Domestic Consumption),IMP,2014.319,1262.601,46029.815,22451.789,32334.985,21575.1,56047.175,Feb,20206.907,227.06,06APR2020
QTY,South Africa,Pipe and Tube Products,United States (For Domestic Consumption),IMP,26281.365,54612.832,28196.499,16078.714,73494.824,61028.454,50182.687,Feb,14138.908,4691.055,06APR2020
QTY,South Africa,Stainless Products,United States (For Domestic Consumption),IMP,27309.313,33277.969,19584.122,20125.362,19824.01,11201.219,12123.584,Feb,2952.296,3506.787,06APR2020
VALUE,United Arab Emirates,All Steel Mill Products,United States (For Domestic Consumption),IMP,57451837,85062989,116755098,97551300,217577015,194564297,193225928,Feb,38138936,26995662,06APR2020
VALUE,United Arab Emirates,Flat Products,United States (For Domestic Consumption),IMP,0,4379433,1997154,42076747,117564703,103325733,72357615,Feb,20450836,8823373,06APR2020
VALUE,United Arab Emirates,Long Products,United States (For Domestic Consumption),IMP,7874601,11767176,26404836,20587583,16922179,13022410,23065255,Feb,2378907,3086876,06APR2020
VALUE,United Arab Emirates,Pipe and Tube Products,United States (For Domestic Consumption),IMP,43092510,60834357,79236596,30639537,74962337,69320811,89922283,Feb,13574634,14219566,06APR2020
VALUE,United Arab Emirates,Stainless Products,United States (For Domestic Consumption),IMP,6484726,8082023,9116512,4247433,8127796,8895343,7880775,Feb,1734559,865847,06APR2020
VALUE,Argentina,All Steel Mill Products,United States (For Domestic Consumption),IMP,392770378,335111524,178586747,74707303,225228223,216322605,245894377,Feb,29129835,19571934,06APR2020
VALUE,Argentina,Flat Products,United States (For Domestic Consumption),IMP,0,0,4406301,14727607,250077,3160814,9814152,Feb,2496064,2229517,06APR2020
VALUE,Argentina,Long Products,United States (For Domestic Consumption),IMP,0,0,16897,1323916,916047,1004072,224361,Feb,124137,28072,06APR2020
VALUE,Argentina,Pipe and Tube Products,United States (For Domestic Consumption),IMP,392607118,335060834,174154612,58557248,224062099,212143269,235855864,Feb,26509634,17314345,06APR2020
VALUE,Argentina,Stainless Products,United States (For Domestic Consumption),IMP,163260,50690,8937,98532,0,14450,0,Feb,0,0,06APR2020
VALUE,Austria,All Steel Mill Products,United States (For Domestic Consumption),IMP,485634244,543408152,384111255,263244588,428411354,518118043,397650892,Feb,76216646,59445980,06APR2020
VALUE,Austria,Flat Products,United States (For Domestic Consumption),IMP,85861495,99286071,79864392,91337571,128698506,159950842,142036782,Feb,24174071,33360927,06APR2020
VALUE,Austria,Long Products,United States (For Domestic Consumption),IMP,47169228,55353042,49130226,42133020,36977723,52712728,56109722,Feb,10195084,6209132,06APR2020
VALUE,Austria,Pipe and Tube Products,United States (For Domestic Consumption),IMP,295662969,323162461,177143838,97848010,185711655,256016461,169754804,Feb,37992547,16028328,06APR2020
VALUE,Austria,Semi-Finished Products,United States (For Domestic Consumption),IMP,139011,231937,91296,99975,139133,162770,38234,Feb,6724,5238,06APR2020
VALUE,Austria,Stainless Products,United States (For Domestic Consumption),IMP,56801541,65374641,77881503,31826012,76884337,49275242,29711350,Feb,3848220,3842355,06APR2020
VALUE,Australia,All Steel Mill Products,United States (For Domestic Consumption),IMP,83648380,169592801,168351591,145204827,210514872,240102224,252129038,Feb,39052416,28702214,06APR2020
VALUE,Australia,Flat Products,United States (For Domestic Consumption),IMP,74214892,149054370,150681316,131033038,196320386,203441196,222214094,Feb,36883345,25484279,06APR2020
VALUE,Australia,Long Products,United States (For Domestic Consumption),IMP,8821745,14921895,11755490,10933016,12250164,33570481,24248870,Feb,1886699,2071908,06APR2020
VALUE,Australia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,109914,599841,29374,44580,96467,19677,56763,Feb,42296,10000,06APR2020
VALUE,Australia,Semi-Finished Products,United States (For Domestic Consumption),IMP,54695,40965,40698,35699,0,12000,684410,Feb,0,0,06APR2020
VALUE,Australia,Stainless Products,United States (For Domestic Consumption),IMP,447134,4975730,5844713,3158494,1847855,3058870,4924901,Feb,240076,1136027,06APR2020
VALUE,Belgium,All Steel Mill Products,United States (For Domestic Consumption),IMP,194217921,268531294,173120458,204481075,176831900,258034376,162234006,Feb,27808924,20626948,06APR2020
VALUE,Belgium,Flat Products,United States (For Domestic Consumption),IMP,86222750,132220419,83863963,118480949,94504093,130333288,79376309,Feb,13203148,6581464,06APR2020
VALUE,Belgium,Long Products,United States (For Domestic Consumption),IMP,8396746,7648806,5492754,12845942,9576709,7488691,2696072,Feb,842764,389701,06APR2020
VALUE,Belgium,Pipe and Tube Products,United States (For Domestic Consumption),IMP,321888,460294,498925,217531,226166,472119,265462,Feb,34462,33221,06APR2020
VALUE,Belgium,Semi-Finished Products,United States (For Domestic Consumption),IMP,754705,274570,0,0,0,5295,134640,Feb,48960,38799,06APR2020
VALUE,Belgium,Stainless Products,United States (For Domestic Consumption),IMP,98521832,127927205,83264816,72936653,72524932,119734983,79761523,Feb,13679590,13583763,06APR2020
VALUE,Bulgaria,All Steel Mill Products,United States (For Domestic Consumption),IMP,9114,18469136,2946669,1420498,126620,23358951,39574902,Feb,26031234,25066,06APR2020
VALUE,Bulgaria,Flat Products,United States (For Domestic Consumption),IMP,0,18469136,2924677,1416323,0,0,3421481,Feb,3421481,0,06APR2020
VALUE,Bulgaria,Long Products,United States (For Domestic Consumption),IMP,0,0,0,0,84004,23358951,36153421,Feb,22609753,25066,06APR2020
VALUE,Bulgaria,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0,0,4175,2616,0,0,Feb,0,0,06APR2020
VALUE,Bulgaria,Stainless Products,United States (For Domestic Consumption),IMP,9114,0,21992,0,40000,0,0,Feb,0,0,06APR2020
VALUE,Brazil,All Steel Mill Products,United States (For Domestic Consumption),IMP,2070335261,2650484326,2363607451,1639678208,2451733630,2492723797,2323329989,Feb,739156318,582536831,06APR2020
VALUE,Brazil,Flat Products,United States (For Domestic Consumption),IMP,66652779,332629271,578001716,278848376,300085627,130223876,217748706,Feb,69471198,42329109,06APR2020
VALUE,Brazil,Long Products,United States (For Domestic Consumption),IMP,106690337,120641023,129891035,117921511,197308985,132622446,143792361,Feb,37129380,21111549,06APR2020
VALUE,Brazil,Pipe and Tube Products,United States (For Domestic Consumption),IMP,70549747,114715073,137700287,25239902,203096764,121835610,103361753,Feb,28471594,37146027,06APR2020
